Record ID,Whop Community,Question,Answer
b0413c4d-ced3-4b39-910d-cac6ed7da54a,Alpha Trades Premium,How do your indicators differ from those of other algorithms in terms of accuracy?,Our indicators are top-of-the-line
2f17d8d6-deba-45d4-92af-c2ac272eb0a4,Alpha Trades Beginner Training,What are the benefits of membership in Alpha Algo?,Access to support channels
2f17d8d6-deba-45d4-92af-c2ac272eb0a4,Alpha Trades Beginner Training,What kind of customer support can I expect after I purchase your product/service?,World-class support ensuring no question goes unanswered; you’re never alone at Alpha Trades.
2f17d8d6-deba-45d4-92af-c2ac272eb0a4,Alpha Trades Beginner Training,How do your indicators differ from those of other algorithms in terms of accuracy?,Our indicators are designed by traders for traders
8f2cef4c-4133-4659-8ed3-375da6f7260b,Alpha Trades Premium,What are the benefits of membership in Alpha Algo?,Immediate access to Discord and Telegram support
8f2cef4c-4133-4659-8ed3-375da6f7260b,Alpha Trades Premium,What kind of customer support can I expect after I purchase your product/service?,We provide world-class support
8f2cef4c-4133-4659-8ed3-375da6f7260b,Alpha Trades Premium,How do your indicators differ from those of other algorithms in terms of accuracy?,Our indicators are designed by traders for traders
7ee225b6-fb57-4326-a154-dfe1ac649080,Alpha Trades VIP,What are the benefits of membership in Alpha Algo?,The first immediate benefit of joining Alpha Algo is access to our Discord and Telegram support channels
7ee225b6-fb57-4326-a154-dfe1ac649080,Alpha Trades VIP,What kind of customer support can I expect after I purchase your product/service?,We value our customers and strive to provide world-class customer support
7ee225b6-fb57-4326-a154-dfe1ac649080,Alpha Trades VIP,How do your indicators differ from those of other algorithms in terms of accuracy?,What sets our indicators apart from the competition is our passion for creating top-of-the-line products and our professional designs. Additionally
fee096e7-8cff-453b-a52b-963414406a65,Coalition Mastery Elite,Is this monthly or a one time payment?,This is a monthly subscription unless you select lifetime. There are NO refunds for any product listed
fee096e7-8cff-453b-a52b-963414406a65,Coalition Mastery Elite,How do I cancel?,In order to cancel navigate to the Whop Hub select the product and cancel :)
fee096e7-8cff-453b-a52b-963414406a65,Coalition Mastery Elite,What trading platform do you use?,TradingView is my teaching/trading platform
fee096e7-8cff-453b-a52b-963414406a65,Coalition Mastery Elite,How many 1 on 1 coaching sessions come with lifetime package?,I do not have a set number. I help each member until they're profitable.
fee096e7-8cff-453b-a52b-963414406a65,Coalition Mastery Elite,How long have you been trading full time?,I quit my job in May of 2018 to trade full time. It's June of 2024 now :)
de21e0e5-7fa4-4398-96d7-50342687ea29,Project Whitelist VIP+,What is Project Whitelist?,We are a web3 company that pushes for personal and financial growth for each of our members. We provide services for NFTs
de21e0e5-7fa4-4398-96d7-50342687ea29,Project Whitelist VIP+,How can I pay for the membership?,You can pay in crypto or receive a discount for paying in fiat.
9a4ffd35-24f7-4403-a1a0-0f4c3fac0ac2,Project Whitelist BOOST,What is Project Whitelist?,We are a web3 company that pushes for personal and financial growth for each of our members. We provide services for NFTs
9a4ffd35-24f7-4403-a1a0-0f4c3fac0ac2,Project Whitelist BOOST,How do I increase my chances of winning?,By subscribing to BOOST
132c4b30-df27-4972-a186-a45e1d3bfdcd,Project Whitelist VIP+,What is Project Whitelist?,We are a web3 company that pushes for personal and financial growth for each of our members. We provide services for NFTs
132c4b30-df27-4972-a186-a45e1d3bfdcd,Project Whitelist VIP+,How can I pay for the membership?,You can pay in crypto or receive a discount for paying in fiat.
98a4cb62-097c-4f46-a60a-257d30f1eb4b,Project Whitelist BOOST,What is Project Whitelist?,We are a web3 company that pushes for personal and financial growth for each of our members. We provide services for NFTs
98a4cb62-097c-4f46-a60a-257d30f1eb4b,Project Whitelist BOOST,Does BOOST guarantee a win?,No
91abaf4f-6a0f-4f19-993f-436c78fc2cd5,Pay With Crypto,Cancellation or Refund,No refunds. Cancel anytime and remain active until expiration. DYOR before joining.
91abaf4f-6a0f-4f19-993f-436c78fc2cd5,Pay With Crypto,Changing plans? Upgrading!,Upgrades not possible. Cancel and wait for expiry or pay for new plan.
91abaf4f-6a0f-4f19-993f-436c78fc2cd5,Pay With Crypto,Why Only Ethereum Mainnet?,Membership management supports only Ethereum mainnet. Monitoring for more options.
0cc3b45d-28cb-4c57-b0e0-efc37219104a,Pay with Card,Cancellation or Refund,There will be no refund options
0cc3b45d-28cb-4c57-b0e0-efc37219104a,Pay with Card,Changing plans? Upgrading!,Currently
0cc3b45d-28cb-4c57-b0e0-efc37219104a,Pay with Card,Why Only Ethereum Mainnet?,Our membership management supports only Ethereum mainnet. We hope to add more options in the future.
7eb4a30f-5c49-4aed-9fca-d4b7b32eff59,Full Access,What is the refund policy?,Refunds are not offered. The value we provide requires significant effort from myself and many other contributors.
7eb4a30f-5c49-4aed-9fca-d4b7b32eff59,Full Access,Is success guaranteed?,There are no guarantees in trading. If you're not serious
7eb4a30f-5c49-4aed-9fca-d4b7b32eff59,Full Access,Is payment reoccuring?,Yes
7eb4a30f-5c49-4aed-9fca-d4b7b32eff59,Full Access,Can I cancel anytime?,Yes
f3ef3208-dcac-482a-b132-f4afc0841341,CryptoRise Group Full Access,Do you have support?,We offer 24/7 support in our Discord group!
f3ef3208-dcac-482a-b132-f4afc0841341,CryptoRise Group Full Access,Can I cancel my subscription?,Yes
f3ef3208-dcac-482a-b132-f4afc0841341,CryptoRise Group Full Access,Do you give trading calls?,Our traders offer setups and potential trades that you can choose to take
f3ef3208-dcac-482a-b132-f4afc0841341,CryptoRise Group Full Access,I am a beginner,Not at all
a969704a-845d-4b55-bbae-b511e3927947,CryptoRise Group Full Access,Do you have support?,We offer 24/7 support in our Discord group!
a969704a-845d-4b55-bbae-b511e3927947,CryptoRise Group Full Access,Can I cancel my subscription?,Yes
a969704a-845d-4b55-bbae-b511e3927947,CryptoRise Group Full Access,Do you give trading calls?,Our traders offer setups and potential trades that you can choose to take
a969704a-845d-4b55-bbae-b511e3927947,CryptoRise Group Full Access,I am a beginner,Not at all
f958cf92-2d5b-40bf-ad42-cb36dc92162e,Apes of Wall Street Certified,Last But Not Least..,My community members are very well aware of my intentions when it comes to just not the market
f958cf92-2d5b-40bf-ad42-cb36dc92162e,Apes of Wall Street Certified,Why? What is the Sole Purpose?,I believe social media has given an extremely false perception on how trading works. Trading is life-long
f958cf92-2d5b-40bf-ad42-cb36dc92162e,Apes of Wall Street Certified,How to Contact Me // Book 1-on-1 Sessions,For any inquiries/questions/bookings
f958cf92-2d5b-40bf-ad42-cb36dc92162e,Apes of Wall Street Certified,Free Communities?,The links provided under About the seller/company should direct you to my stocktwits + free community discord. I will continue to run them as I have for the past 4 years for those who still want a free community. Each Sunday I run a free live discord session // However
f958cf92-2d5b-40bf-ad42-cb36dc92162e,Apes of Wall Street Certified,Performance Results?,Out of 10 plays
657efa22-0e21-4e6f-8ec9-243e8db8dec8,Apes of Wall Street Member,Last But Not Least..,My community members are very well aware of my intentions when it comes to just not the market
657efa22-0e21-4e6f-8ec9-243e8db8dec8,Apes of Wall Street Member,Why? What is the Sole Purpose?,I believe social media has given an extremely false perception on how trading works. Trading is life-long
657efa22-0e21-4e6f-8ec9-243e8db8dec8,Apes of Wall Street Member,How to Contact Me // Book 1-on-1 Sessions,For any inquiries/questions/bookings
657efa22-0e21-4e6f-8ec9-243e8db8dec8,Apes of Wall Street Member,Free Communities?,The links provided under About the seller/company should direct you to my stocktwits + free community discord. I will continue to run them as I have for the past 4 years for those who still want a free community. Each Sunday I run a free live discord session // However
657efa22-0e21-4e6f-8ec9-243e8db8dec8,Apes of Wall Street Member,Performance Results?,Out of 10 plays
cf73fc10-0ae5-4441-b974-294e860fd002,Apes of Wall Street Member,Last But Not Least..,I aim to make a genuine positive change in lives
cf73fc10-0ae5-4441-b974-294e860fd002,Apes of Wall Street Member,Why? What is the Sole Purpose?,To show a transparent
cf73fc10-0ae5-4441-b974-294e860fd002,Apes of Wall Street Member,How to Contact Me // Book 1-on-1 Sessions,Email TheApesOfWallSt@gmail.com for inquiries or to book sessions.
cf73fc10-0ae5-4441-b974-294e860fd002,Apes of Wall Street Member,Free Communities?,Links to Stocktwits and free Discord are available
cf73fc10-0ae5-4441-b974-294e860fd002,Apes of Wall Street Member,Performance Results?,7 out of 10 plays are wins
d6e4be2f-8a85-4faf-933f-b00cd448571d,Apes of Wall Street Certified,Last But Not Least..,True wealth is helping others without expecting anything. Looking forward to meeting you all!
d6e4be2f-8a85-4faf-933f-b00cd448571d,Apes of Wall Street Certified,Why? What is the Sole Purpose?,To show a transparent and realistic trading approach for consistent
d6e4be2f-8a85-4faf-933f-b00cd448571d,Apes of Wall Street Certified,How to Contact Me // Book 1-on-1 Sessions,Email: TheApesOfWallSt@gmail.com for inquiries and bookings. I'll respond ASAP!
d6e4be2f-8a85-4faf-933f-b00cd448571d,Apes of Wall Street Certified,Free Communities?,Links to Stocktwits and free Discord community available. Join for free sessions every Sunday.
d6e4be2f-8a85-4faf-933f-b00cd448571d,Apes of Wall Street Certified,Performance Results?,7 out of 10 plays are wins
32f4c2b9-5c5c-4288-ade8-c78162b9d036,Finance Wizard,What is your refund policy?,There are no refunds. Customers must manage and cancel their subscriptions if desired.
32f4c2b9-5c5c-4288-ade8-c78162b9d036,Finance Wizard,How do I get customer support?,Email titantrades.official@gmail.com or message Trent Titan in the discord.
32f4c2b9-5c5c-4288-ade8-c78162b9d036,Finance Wizard,How much is 1 on 1 mentoring?,1 on 1 mentoring is $60/hour.
32f4c2b9-5c5c-4288-ade8-c78162b9d036,Finance Wizard,What type of alerts does this discord send out?,Primarily options trading alerts for educational purposes
32f4c2b9-5c5c-4288-ade8-c78162b9d036,Finance Wizard,What time does live trading start?,Live trading starts at market open.
30352b27-127e-434b-93b7-010538df06d6,Titan Trades VIP Access,What is your refund policy?,There are no refunds. Cancel your subscription in time to avoid charges.
30352b27-127e-434b-93b7-010538df06d6,Titan Trades VIP Access,How do I get customer support?,Email titantrades.official@gmail.com or message Trent Titan in the discord.
30352b27-127e-434b-93b7-010538df06d6,Titan Trades VIP Access,How much is 1 on 1 mentoring?,1 on 1 mentoring is $60/hour.
30352b27-127e-434b-93b7-010538df06d6,Titan Trades VIP Access,What type of alerts does this discord send out?,Primarily options trading alerts for educational purposes only.
30352b27-127e-434b-93b7-010538df06d6,Titan Trades VIP Access,What time does live trading start?,Live trading starts at market open.
259898f0-5ec5-4e37-bc73-5da47e11043e,Chroma Trading,What is Chroma Trading?,Chroma is a private trading community dedicated to helping our members develop their edge and achieve their trading goals
259898f0-5ec5-4e37-bc73-5da47e11043e,Chroma Trading,Do you provide one-on-one mentorship?,Yes
259898f0-5ec5-4e37-bc73-5da47e11043e,Chroma Trading,Is Chroma Trading a signal group?,While our team of analysts always share the trades and setups they take
259898f0-5ec5-4e37-bc73-5da47e11043e,Chroma Trading,What markets do you trade at Chroma Trading?,We trade the crypto
259898f0-5ec5-4e37-bc73-5da47e11043e,Chroma Trading,What sets Chroma Trading apart from other paid trading groups?,We offer the same level of mentorship as a small community
d1645169-bdd3-46ff-8e8a-e0ef52c5147d,Nifty Workshop Membership,Aren't NFT's a scam?,Sadly the crypto/NFT space does see a lot of scams and fake collections/tokens
d1645169-bdd3-46ff-8e8a-e0ef52c5147d,Nifty Workshop Membership,Do I need previous experience?,No
d1645169-bdd3-46ff-8e8a-e0ef52c5147d,Nifty Workshop Membership,What starting budget would you recommend?,Usually we recommend that people begin trading with around 0.5ETH (Ethereum) - however it can often be less. A lot of this is down to your own personal budgets and risk tolerance/appetite. Please do not trade with money you cannot afford to lose.
d1645169-bdd3-46ff-8e8a-e0ef52c5147d,Nifty Workshop Membership,How time consuming is it?,There are a couple of routes to take with NFT trading - one can be short term
0e90783c-9770-4da2-a470-d846f84eb59a,Profit Labs VIP Membership,Why Profit Labs?,We started Profit Labs with the goal of helping beginners make and keep their first million in financial markets.
0e90783c-9770-4da2-a470-d846f84eb59a,Profit Labs VIP Membership,Why should I listen to you?,Our admins have a combined 15 years of market experience and strategies for a 250% annual return.
0e90783c-9770-4da2-a470-d846f84eb59a,Profit Labs VIP Membership,What will I learn?,You'll master financial markets with tools for stocks and cryptocurrency to guide you to your first million.
0e90783c-9770-4da2-a470-d846f84eb59a,Profit Labs VIP Membership,How do I become an affiliate?,Every member gets an affiliate link and training. Sign up via Discord for a 45% recurring commission.
0e90783c-9770-4da2-a470-d846f84eb59a,Profit Labs VIP Membership,What's your refund policy?,We offer a free trial
0f86b5f0-2191-493e-884f-08ff95714827,Crypto Scalperz VIP,Do you offer support 24/7?,Yes
