Record ID,Whop Community,Question,Answer
9d567b64-96e5-4a29-90fb-52b94f341ee1,Buy & Sell Capital Starter,What time zones do you mainly trade?,We trade NYC but can adjust if there's enough demand.
9d567b64-96e5-4a29-90fb-52b94f341ee1,Buy & Sell Capital Starter,Do you record your Live Trading Sessions?,Yes
9d567b64-96e5-4a29-90fb-52b94f341ee1,Buy & Sell Capital Starter,Do you have promo codes for Buy u0026 Sell Capital?,Check my Instagram @AnwarsLife for promo codes.
9d567b64-96e5-4a29-90fb-52b94f341ee1,Buy & Sell Capital Starter,What BROKER would you recommend?,I recommend BlueBerry Markets u0026 Pepperstone.
9d567b64-96e5-4a29-90fb-52b94f341ee1,Buy & Sell Capital Starter,Do you have a business phone number?,Contact me at +297 561 9253 or infobuyandsellcapital@gmail.com.
ee325a1d-c536-4a2c-99fa-ff67411ff1ef,Capitalised Membership,Who can benefit from Capitalised?,Traders of all levels who want to improve their skills and achieve funding
ee325a1d-c536-4a2c-99fa-ff67411ff1ef,Capitalised Membership,What is included in the trading playbook?,The playbook contains documents and resources to improve your trading psychology.
150d5ca3-458d-488f-b1fe-560c6bc93ac9,Darius FX Inner Circle,Do you teach here your full strategy?,Yes
150d5ca3-458d-488f-b1fe-560c6bc93ac9,Darius FX Inner Circle,How do the daily Video Analysis / Forecast work?,I provide daily a detailed XAUUSD analysis during London/New York Sessions with POI and Target.
150d5ca3-458d-488f-b1fe-560c6bc93ac9,Darius FX Inner Circle,Are you doing LIVE Trading,Yes
150d5ca3-458d-488f-b1fe-560c6bc93ac9,Darius FX Inner Circle,What are the Zoom Calls about?,Twice weekly
150d5ca3-458d-488f-b1fe-560c6bc93ac9,Darius FX Inner Circle,What if I miss the Zoom Calls?,All sessions are recorded for access
6be35b37-a06a-45c7-87dc-98aae2d7c53d,JKTRADES,What do your trading signals entail?,Our trading signals provide information on forex market conditions
6be35b37-a06a-45c7-87dc-98aae2d7c53d,JKTRADES,How do I receive the daily forex signals?,After purchasing
6be35b37-a06a-45c7-87dc-98aae2d7c53d,JKTRADES,How do I join the telegram server after my purchase?,After your purchase
6db634ba-0a09-4153-96da-5b85b041ecf6,MoonTrading 1-on-1,What is included in the 1-on-1 trading sessions?,Personalized guidance to improve your trading mindset and strategy over 60 days.
6db634ba-0a09-4153-96da-5b85b041ecf6,MoonTrading 1-on-1,How can I join the Discord community?,Join the free version via the link provided to connect with traders and access resources.
182573a7-4485-48ed-b2bd-a74eadea07ff,Trades n Friends,What kind of support is available?,We offer 24/7 support to answer any trading-related queries you may have.
182573a7-4485-48ed-b2bd-a74eadea07ff,Trades n Friends,How can I participate in the giveaways?,Active members are automatically entered into our weekly cash giveaways.
f1857d58-7eac-4437-b4ee-08508f01cdce,🧬 NEXUS Free Community,Why do you have a Fitness Coach?,We offer more than trading value; discipline in every aspect is key. Get personal guidance from our coach.
f1857d58-7eac-4437-b4ee-08508f01cdce,🧬 NEXUS Free Community,Do you provide signals?,I don't provide classic signals
f1857d58-7eac-4437-b4ee-08508f01cdce,🧬 NEXUS Free Community,How close are we trading together?,Imagine we're trading together
f1857d58-7eac-4437-b4ee-08508f01cdce,🧬 NEXUS Free Community,Which pairs are provided in the 🧬NEXUS?,We cover Forex
f1857d58-7eac-4437-b4ee-08508f01cdce,🧬 NEXUS Free Community,For what stands 🧬 NEXUS?,🧬 NEXUS symbolizes a connection-driven organization of self-improvement and success.
02489e15-b8a2-4240-81da-650636a07356,Inner Profit,Why should I choose Inner stock over others?,Inner Stock is focused on community building and helping others who are stuck like I was at a very good price.
02489e15-b8a2-4240-81da-650636a07356,Inner Profit,What kind of support can I expect?,You get trade reviews
9229aacc-24ec-4e02-aede-baee32bb749e,Profitable Pips,What languages are available for support?,We offer support in both English and Spanish.
9229aacc-24ec-4e02-aede-baee32bb749e,Profitable Pips,How often will I receive trading alerts?,You will receive free forex trading alerts every day.
a4349215-4696-49df-964e-8fe29726b627,FXCandle,Will I get a refund?,No
a4349215-4696-49df-964e-8fe29726b627,FXCandle,What will I learn in the course?,Trading essentials like price action
061d9019-5086-4965-8e56-b0ee01c7aad6,Offical K&N Trading VIP,Can I cancel my subscription anytime?,Yes
061d9019-5086-4965-8e56-b0ee01c7aad6,Offical K&N Trading VIP,Is the subscription refundable?,No
11ac9331-7dcb-444d-865d-624c4ec82329,Alchemist (General Access),What is included in the Alchemist access?,Limited server access
11ac9331-7dcb-444d-865d-624c4ec82329,Alchemist (General Access),Are live streams available with this access?,No
d87d4bd3-cf55-4aef-b7fb-85c0b9a29619,Free Community,How do Laabidfx setups benefit me?,Gain insights into three setups for consistent trading success
d87d4bd3-cf55-4aef-b7fb-85c0b9a29619,Free Community,What's included in the Laabidfx Playbook?,The playbook covers tech analysis
d87d4bd3-cf55-4aef-b7fb-85c0b9a29619,Free Community,Is the playbook suitable for beginners?,Yes
d87d4bd3-cf55-4aef-b7fb-85c0b9a29619,Free Community,How often are market insights provided?,Expect regular updates
d87d4bd3-cf55-4aef-b7fb-85c0b9a29619,Free Community,Can I customize the trading plan template?,Absolutely! The exclusive trading plan template allows seamless integration of skills learned
f6146309-36fe-4485-bcc5-46ce520aba0a,Buriligi Concepts University,What are NASDAQ signals?,Signals are trade recommendations that help you make informed decisions on buying or selling!
f6146309-36fe-4485-bcc5-46ce520aba0a,Buriligi Concepts University,How do I receive the signals?,You will receive the signals directly through telegram.
f6146309-36fe-4485-bcc5-46ce520aba0a,Buriligi Concepts University,Do I need any prior experience to follow the signals?,No prior experience is required!
071e355c-8b22-45e4-9edb-5a2aed3f894c,6AM • The Final Stop,Do you provide signals?,We don't provide signals as this defeats the purpose of becoming an independent trader.
071e355c-8b22-45e4-9edb-5a2aed3f894c,6AM • The Final Stop,What strategy do you teach?,The Breakout Strategy - a profitable strategy that we created. Check out the reviews to see how our members are finding it!
071e355c-8b22-45e4-9edb-5a2aed3f894c,6AM • The Final Stop,Will I receive additional support?,Aside from the structured course
071e355c-8b22-45e4-9edb-5a2aed3f894c,6AM • The Final Stop,What's your refund policy?,Due to the exclusivity of our strategy and resources
58316bd5-5a57-4415-9e28-ab2acbb9e9e5,Z12 XAUUSD Giveaway,How do I receive and implement the XAUUSD trading signals from your company,To receive our XAUUSD trading signals
58316bd5-5a57-4415-9e28-ab2acbb9e9e5,Z12 XAUUSD Giveaway,What makes your XAUUSD trading signals,Our XAUUSD trading signals
58316bd5-5a57-4415-9e28-ab2acbb9e9e5,Z12 XAUUSD Giveaway,How can I assess the performance of your XAUUSD trading signals,We provide transparent and detailed performance reports on our website
ab5fd5b0-adef-4852-ac15-9d8a0a490dee,MetaGroup Access,Is there a trial period for new members?,No
ab5fd5b0-adef-4852-ac15-9d8a0a490dee,MetaGroup Access,How are trades delivered?,via Telegram
ab5fd5b0-adef-4852-ac15-9d8a0a490dee,MetaGroup Access,How often are the swing trade alerts generated?,Swing trade alerts are generated in real-time when I identify potential opportunities.
534576b1-62fb-4974-ba15-9ecb8ed6b0dc,Global Exchange Traders,What is Global Exchange Traders?,A forex academy offering training
534576b1-62fb-4974-ba15-9ecb8ed6b0dc,Global Exchange Traders,Who is this platform for?,It's for beginners and experienced traders looking to improve their forex skills and grow their trading accounts.
534576b1-62fb-4974-ba15-9ecb8ed6b0dc,Global Exchange Traders,What’s included in the membership?,You get breakdowns
534576b1-62fb-4974-ba15-9ecb8ed6b0dc,Global Exchange Traders,Can I cancel my membership anytime?,Yes
534576b1-62fb-4974-ba15-9ecb8ed6b0dc,Global Exchange Traders,Do I need forex experience to join?,No experience needed! Our academy offers beginner to advanced training
d819866a-e029-455e-8bc5-14051f3871fd,The Professional Premium,What's your refund policy?,Unfortunately there is no refund option once you get access. You stay inside the group until your subscription expires.
d819866a-e029-455e-8bc5-14051f3871fd,The Professional Premium,Is your signal group suitable for beginners traders?,Of course
d819866a-e029-455e-8bc5-14051f3871fd,The Professional Premium,Which pairs and what time do you trade?,We are trading only Gold from 8:30am-10am EST
d819866a-e029-455e-8bc5-14051f3871fd,The Professional Premium,Is there a possibility that I will lose my money?,I have a consistent track record
adbbebdb-f5a3-43c6-bba1-afeff2e70d3f,Bull-Markets Mastery,Q: How long does the $49.99 cover you for??,A: Hey. It is a lifetime package. So you pay that once-off
adbbebdb-f5a3-43c6-bba1-afeff2e70d3f,Bull-Markets Mastery,Q: Best signals in the world,A: Really appreciate that! Thank u
29ab1f24-ef8c-4541-9a92-99e8b34c8225,D MUNYUN LAB 2.0,What benefits do I get from joining the Discord?,My Discord allows increased interaction and knowledge sharing while also taking live trades right along with me.
29ab1f24-ef8c-4541-9a92-99e8b34c8225,D MUNYUN LAB 2.0,How can I join the Telegram channel?,Access is provided upon joining the D MUNYUN LAB 2.0 community.
793d6069-b943-41b2-b0b7-fa5995aae139,NoTradingNoLife NTNL,¿Qué mercados cubre NTNL?,Cubrimos Forex
793d6069-b943-41b2-b0b7-fa5995aae139,NoTradingNoLife NTNL,¿Es realmente gratuito el acceso?,Sí
44a1efb3-74f7-4c21-92cd-1a3f8cde4488,Forex Kingdom Free Community,What's the refund policy?,There are no refunds.
44a1efb3-74f7-4c21-92cd-1a3f8cde4488,Forex Kingdom Free Community,Will I be able to cancel anytime?,Yes
44a1efb3-74f7-4c21-92cd-1a3f8cde4488,Forex Kingdom Free Community,What is forex?,Forex trading is the buying and selling of currency pairs with the aim of making a profit from the fluctuations in exchange rates.
699dea8f-6e38-4b55-8882-a1829c127737,Premium Access,What’s this Tick Cartel Discord all about?,We’re all about live futures trading
699dea8f-6e38-4b55-8882-a1829c127737,Premium Access,What happens during live trading?,We trade live and break down setups as they happen. You’ll see the moves we make and learn why we do it.
699dea8f-6e38-4b55-8882-a1829c127737,Premium Access,Do I need experience to roll with you guys?,Nope! Whether you’re just starting out or you’ve been around the block
699dea8f-6e38-4b55-8882-a1829c127737,Premium Access,How does support work in the community?,Our core members and mentors are around 24/7
699dea8f-6e38-4b55-8882-a1829c127737,Premium Access,What makes Tick Cartel and it's crew different?,We’re all about building self-sufficient traders. No signals—just real skills to help you trade confidently
8869f78a-4cc4-4155-ade9-a14fdd4ffd88,BlueStakeFX Blueprint Pro,What makes BlueStakeFX mentorship unique?,We focus on mastering a single pattern move
8869f78a-4cc4-4155-ade9-a14fdd4ffd88,BlueStakeFX Blueprint Pro,How can I benefit from the BSF community?,Engage with peers
c538e5d8-0816-446f-9f1d-0cf3b3bef8f4,Toodegrees Elite Collection,How do I add purchased indicators to my TradingView chart?,Navigate to the top middle bar of your TradingView chart
c538e5d8-0816-446f-9f1d-0cf3b3bef8f4,Toodegrees Elite Collection,Do you need a premium TradingView subscription to use our indicators?,No
c538e5d8-0816-446f-9f1d-0cf3b3bef8f4,Toodegrees Elite Collection,What support or resources are available for assistance with using the indicators effectively?,Every purchased indicator comes with an exclusive Discord role
c538e5d8-0816-446f-9f1d-0cf3b3bef8f4,Toodegrees Elite Collection,What assets are compatible with our indicators?,Our tools are designed to seamlessly integrate with all types of financial instruments on TradingView
615c6a44-1bae-4f05-95fd-86ba775ee1fb,Falcon FX Pro Membership,What trading indicators do you use?,None! Our trading style is based on price action and market structure and thus no indicators are needed.
615c6a44-1bae-4f05-95fd-86ba775ee1fb,Falcon FX Pro Membership,What is Forex Trading?,Forex
615c6a44-1bae-4f05-95fd-86ba775ee1fb,Falcon FX Pro Membership,What does Falcon FX do?,We teach unique forex trading via market structure and price action
615c6a44-1bae-4f05-95fd-86ba775ee1fb,Falcon FX Pro Membership,How much capital should I start trading with?,Many students start trading with £1000+
615c6a44-1bae-4f05-95fd-86ba775ee1fb,Falcon FX Pro Membership,Do you offer 1-on-1 coaching?,Yes
16953bf0-3693-4fba-a043-2452c5bd2751,Source Trading FX Free,What types of trades do you execute?,Our trades are diverse
16953bf0-3693-4fba-a043-2452c5bd2751,Source Trading FX Free,What is your success rate?,Our success rate over the past year has been between 75-80%
16953bf0-3693-4fba-a043-2452c5bd2751,Source Trading FX Free,What is your risk reward?,We maintain a minimum 1:1 ratio
16953bf0-3693-4fba-a043-2452c5bd2751,Source Trading FX Free,How many trades do you send out per week?,We send analyses for about 15 FX pairs weekly
4e8d71e9-9195-4498-9b37-f28280780d71,The Trading Room VIP,What happens after I pay?,Once paid it will automatically redirect to our VIP Group. Inside you will have 1-1 private support to help you.
4e8d71e9-9195-4498-9b37-f28280780d71,The Trading Room VIP,What do the trades come like?,📈BUY: GOLD OR XAU/USD Type: Market Execution. ENTRY: 2313 TP: 2320 (70 Pips) SL: 2311.70 (13 Pips)
2e950bef-df8e-4be6-af89-2854c387e5e9,BotTradingDE Premium,Can I use the bots on funded Accounts?,Yes
2e950bef-df8e-4be6-af89-2854c387e5e9,BotTradingDE Premium,How can I setup my bot?,You can setup the bot in a few easy steps in less than 5 Minutes. After you bought a bot our team will guide you.
2e950bef-df8e-4be6-af89-2854c387e5e9,BotTradingDE Premium,Can the bots blow my account/funded challenge?,Forex Bots: NO. US30 Bot: Yes
2e950bef-df8e-4be6-af89-2854c387e5e9,BotTradingDE Premium,On what trading platforms do the bots work?,They only work on Metatrader 4 and 5.
2e950bef-df8e-4be6-af89-2854c387e5e9,BotTradingDE Premium,Where can i contact you for more questions?,You can just create a ticket on our Discord server. (https://discord.gg/SjE3ffwYGs)
20a1710e-ab76-4d26-aaef-0d8629bfc08f,Stygian,What is the primary focus of Stygian?,Stygian focuses on teaching market strategies through smart money concepts with expert mentorship.
20a1710e-ab76-4d26-aaef-0d8629bfc08f,Stygian,How do I schedule 1 on 1 calls?,1 on 1 calls can be scheduled flexibly based on your individual needs and availability.
4746aa83-15dd-4a85-b948-8a929eebb48a,MindovMoney Personalized,Do I need prior trading experience to enroll?,- No
4746aa83-15dd-4a85-b948-8a929eebb48a,MindovMoney Personalized,What topics are covered?,The discord education center covers market fundamentals
4746aa83-15dd-4a85-b948-8a929eebb48a,MindovMoney Personalized,How can I stay updated on MvM?,- Add us on Instagram u0026 Twitter for the latest updates!
4746aa83-15dd-4a85-b948-8a929eebb48a,MindovMoney Personalized,Do I need specialized software?,- The only apps we use are Tradingview u0026 MT5
4746aa83-15dd-4a85-b948-8a929eebb48a,MindovMoney Personalized,Are there any discounts?,- Message me on the @MindovMoney Instagram page for a discount on your first order!
6a46aa35-fa19-4fe3-a4d3-8a20fb61c99e,❤️ ᴘᴏᴢɪᴏᴍʏ 𝟣 ɪ 𝟤 🧡,Czy mogę uzyskać wsparcie w nauce?,Tak
